compound_name_or_id,canonical_smiles,experimental_pIC50,predicted_pIC50,rank,percentile_rank,known_positive,max_train_tanimoto,exact_training_match,same_scaffold_present_in_training,same_scaffold_train_count,murcko_scaffold
CHEMBL4087489,C1=CC2=C(Cc3nnc(Cc4nc5ccccc5[nH]4)o3)CNC2C=C1,4.064492702484131,4.894057231744131,444,93.47368421052632,False,0.5471698113207547,False,False,0,C1=CC2=C(Cc3nnc(Cc4nc5ccccc5[nH]4)o3)CNC2C=C1
CHEMBL592224,Cc1cc(C)c(O)c(CN(Cc2ccc(F)cc2)C(=S)Nc2ccccc2)c1,4.711974620819092,4.888396453857422,445,93.6842105263158,False,0.7843137254901961,False,False,0,S=C(Nc1ccccc1)N(Cc1ccccc1)Cc1ccccc1
CHEMBL606027,CCCCN(Cc1cccc(Br)c1O)C(=S)Nc1ccccc1,4.656788349151611,4.863155620892843,446,93.89473684210526,False,0.7708333333333334,False,False,0,S=C(NCc1ccccc1)Nc1ccccc1
CHEMBL591437,CCCCN(Cc1cccc(C)c1O)C(=S)Nc1ccccc1,4.364415645599365,4.840523144404093,447,94.10526315789474,False,0.5849056603773585,False,False,0,S=C(NCc1ccccc1)Nc1ccccc1
CHEMBL2047253,Nc1nc2c(c(Nc3ccc(Cl)cc3F)n1)-c1ccccc1C2,4.931814193725586,4.822272231049007,448,94.3157894736842,False,0.5084745762711864,False,False,0,c1ccc(Nc2ncnc3c2-c2ccccc2C3)cc1
CHEMBL347160,O=C(NCc1ccccc1)c1c(SSc2[nH]c3ccccc3c2C(=O)NCc2ccccc2)[nH]c2ccccc12,4.823908805847168,4.81968367099762,449,94.52631578947368,False,0.65,False,False,0,O=C(NCc1ccccc1)c1c(SSc2[nH]c3ccccc3c2C(=O)NCc2ccccc2)[nH]c2ccccc12
CHEMBL155389,O=C(CC1C(S)=Nc2ccccc21)NCc1ccccc1,4.0,4.819189289410909,450,94.73684210526316,False,0.7727272727272727,False,False,0,O=C(CC1C=Nc2ccccc21)NCc1ccccc1
CHEMBL57462,N#CC(C#N)=C1C(=O)Nc2cc(O)c(O)cc21,5.562469482421875,4.794926023483276,451,94.94736842105263,False,0.48484848484848486,False,False,0,C=C1C(=O)Nc2ccccc21
CHEMBL336409,N[C@H](Cc1c([Se][Se]c2[nH]c3ccccc3c2C[C@H](N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,5.965907096862793,4.752416838010152,452,95.15789473684211,False,0.46296296296296297,False,False,0,O=C(CCc1c([Se][Se]c2[nH]c3ccccc3c2CCC(=O)NCc2ccccc2)[nH]c2ccccc12)NCc1ccccc1
CHEMBL346716,CC(=O)NC(Cc1c(SSc2[nH]c3ccccc3c2CC(NC(C)=O)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,4.2924299240112305,4.7285492753982545,453,95.36842105263158,False,0.5961538461538461,False,False,0,O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NCc2ccccc2)[nH]c2ccccc12)NCc1ccccc1
CHEMBL2047248,Nc1nc2c(c(Nc3cccc(Br)c3)n1)-c1ccccc1C2,4.617982864379883,4.712032303015391,454,95.57894736842105,False,0.6938775510204082,False,False,0,c1ccc(Nc2ncnc3c2-c2ccccc2C3)cc1
CHEMBL2047245,CC(C)c1ccc(Nc2nc(N)nc3c2-c2ccccc2C3)cc1,4.3705902099609375,4.705568656921387,455,95.78947368421052,False,0.4807692307692308,False,False,0,c1ccc(Nc2ncnc3c2-c2ccccc2C3)cc1
CHEMBL3800448,CC(O)c1cccc(NC(=O)c2cc3ccccc3[nH]2)c1,4.4685211181640625,4.7041132497787475,456,96.0,False,0.7777777777777778,False,False,0,O=C(Nc1ccccc1)c1cc2ccccc2[nH]1
CHEMBL348146,CC(=O)OC(Cc1c(SSc2[nH]c3ccccc3c2CC(OC(C)=O)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,4.552842140197754,4.689707050588396,457,96.21052631578948,False,0.5849056603773585,False,False,0,O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NCc2ccccc2)[nH]c2ccccc12)NCc1ccccc1
CHEMBL2047241,Nc1nc2c(c(Nc3ccc(F)cc3)n1)-c1ccccc1C2,3.5589334964752197,4.679732648531596,458,96.42105263157895,False,0.5102040816326531,False,False,0,c1ccc(Nc2ncnc3c2-c2ccccc2C3)cc1
CHEMBL56964,COc1cc2c(cc1O)NC(=O)C2=C(C#N)C#N,4.221848964691162,4.639893574714661,459,96.63157894736842,False,0.4,False,False,0,C=C1C(=O)Nc2ccccc21
CHEMBL2047247,Nc1nc2c(c(Nc3ccc(Cl)cc3)n1)-c1ccccc1C2,4.585026741027832,4.6366377433141075,460,96.84210526315789,False,0.5102040816326531,False,False,0,c1ccc(Nc2ncnc3c2-c2ccccc2C3)cc1
CHEMBL592240,O=C1CSC(NN=C2CCCCCCC2)=N1,4.568636417388916,4.629451646514671,461,97.05263157894737,False,1.0,False,False,0,O=C1CSC(NN=C2CCCCCCC2)=N1
CHEMBL157952,O=C(NCc1ccccc1)C(O)Cc1c(SSc2[nH]c3ccccc3c2CC(O)C(=O)NCc2ccccc2)[nH]c2ccccc12,4.853871822357178,4.619316459496816,462,97.26315789473684,False,0.6595744680851063,False,False,0,O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NCc2ccccc2)[nH]c2ccccc12)NCc1ccccc1
CHEMBL336174,NC(Cc1c(SSc2[nH]c3ccccc3c2CC(N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,5.130768299102783,4.617715024153392,463,97.47368421052632,False,0.6458333333333334,False,False,0,O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NCc2ccccc2)[nH]c2ccccc12)NCc1ccccc1
CHEMBL3797839,CC(=O)c1ccc(NC(=O)c2cc3ccccc3[nH]2)cc1,4.301030158996582,4.61081210454305,464,97.6842105263158,False,0.7560975609756098,False,False,0,O=C(Nc1ccccc1)c1cc2ccccc2[nH]1
CHEMBL2047242,Nc1nc2c(c(Nc3cccc(Cl)c3)n1)-c1ccccc1C2,4.707744121551514,4.610556631882986,465,97.89473684210526,False,0.68,False,False,0,c1ccc(Nc2ncnc3c2-c2ccccc2C3)cc1
CHEMBL3798556,CC(O)c1ccc(NC(=O)c2cc3ccccc3[nH]2)cc1,4.455932140350342,4.609728871981303,466,98.10526315789474,False,0.7674418604651163,False,False,0,O=C(Nc1ccccc1)c1cc2ccccc2[nH]1
CHEMBL3800262,CC(=O)c1cccc(NC(=O)c2cc3ccccc3[nH]2)c1,4.2441253662109375,4.5864191818237305,467,98.3157894736842,False,0.7857142857142857,False,False,0,O=C(Nc1ccccc1)c1cc2ccccc2[nH]1
CHEMBL155293,O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NCc2ccc(C(=O)O)cc2)[nH]c2ccccc12)NCc1ccc(C(=O)O)cc1,5.130768299102783,4.579862852096557,468,98.52631578947368,False,0.7346938775510204,False,False,0,O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NCc2ccccc2)[nH]c2ccccc12)NCc1ccccc1
CHEMBL154080,COC(=O)c1ccc(CNC(=O)CCc2c(SSc3[nH]c4ccccc4c3CCC(=O)NCc3ccc(C(=O)OC)cc3)[nH]c3ccccc23)cc1,4.3565473556518555,4.54555160522461,469,98.73684210526316,False,0.660377358490566,False,False,0,O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NCc2ccccc2)[nH]c2ccccc12)NCc1ccccc1
CHEMBL291313,N#CC(C#N)=C1C(=O)Nc2ccc([N+](=O)[O-])cc21,4.397940158843994,4.498909288247426,470,98.94736842105263,False,0.4,False,False,0,C=C1C(=O)Nc2ccccc21
CHEMBL55748,N#CC(C#N)=C1C(=O)Nc2ccc(O)cc21,4.951544761657715,4.446212127010027,471,99.15789473684211,False,0.45714285714285713,False,False,0,C=C1C(=O)Nc2ccccc21
CHEMBL521155,Nc1ncnc2c1ncn2CC(=O)c1c[nH]c2ccccc12,4.455932140350342,4.442996060848236,472,99.36842105263158,False,0.7169811320754716,False,False,0,O=C(Cn1cnc2cncnc21)c1c[nH]c2ccccc12
CHEMBL19978,O=C(Nc1ccccc1)NN1C(=O)c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C1=O,4.022276401519775,4.195700923204422,473,99.57894736842105,False,0.7534246575342466,False,False,0,O=C(Nc1ccccc1)NN1C(=O)c2c(c3c4ccccc4n(C4CCCCO4)c3c3[nH]c4ccccc4c23)C1=O
CHEMBL77381,N#C/C(=C/c1ccc[nH]1)C(=O)O,2.8664610385894775,3.7277732261021925,474,99.78947368421052,False,0.5588235294117647,False,False,0,c1cc[nH]c1
CHEMBL310514,N#CC(C#N)=Cc1ccc[nH]1,3.585026741027832,3.288944203853607,475,100.0,False,0.4411764705882353,False,False,0,c1cc[nH]c1
